ac, offense, address, date, district
C, THEFT 3D FROM MOTOR VEHICLE, S CANYON WOODS LN / W WESTWOOD LN, 5/27/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 3400 W 17TH AVE, 5/29/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1700 S D ST, 5/29/2019, P7
C, THEFT 3D FROM MOTOR VEHICLE, 1800 S D ST, 5/29/2019, P7
C, BURGLARY 2D COMMERCIAL, 4200 S CHENEY SPOKANE RD, 5/31/2019, P7
C, TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D, 2600 S INLAND EMPIRE WAY, 6/1/2019, P7
C, THEFT 3D ALL OTHER, 5500 S TALON PEAK DR, 5/27/2019, P7
C, THEFT 3D ALL OTHER, 0 N SPRUCE ST, 5/26/2019, P7
C, ASSAULT 2D, 2900 W HARTSON AVE, 6/1/2019, P7
A, BURGLARY 2D FENCED AREA, 2800 W 7TH AVE, 5/28/2019, P7
A, BURGLARY 2D GARAGE, 2900 W 6TH AVE, 5/28/2019, P7
A, MAIL THEFT, 2900 W 6TH AVE, 5/28/2019, P7
