"","V1","ac","district","date","address","offense","year","num.month","num.week"
"308","C THEFT 3D ALL OTHER 4200 N WALL ST 6/24/2019 P1","C","P1",2019-06-24,"4200 N WALL ST","THEFT 3D ALL OTHER","2019","06","25"
"309","C THEFT 3D ALL OTHER 1200 W COLUMBIA AVE 6/26/2019 P1","C","P1",2019-06-26,"1200 W COLUMBIA AVE","THEFT 3D ALL OTHER","2019","06","25"
"310","C THEFT 3D ALL OTHER 4600 N LINCOLN ST 6/26/2019 P1","C","P1",2019-06-26,"4600 N LINCOLN ST","THEFT 3D ALL OTHER","2019","06","25"
"311","C THEFT 3D ALL OTHER 3900 N CALISPEL ST 6/28/2019 P1","C","P1",2019-06-28,"3900 N CALISPEL ST","THEFT 3D ALL OTHER","2019","06","25"
"312","C THEFT 3D FROM MOTOR VEHICLE 5400 N MAPLE ST 6/23/2019 P1","C","P1",2019-06-23,"5400 N MAPLE ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"313","C THEFT 3D FROM MOTOR VEHICLE 4700 N WALNUT ST 6/29/2019 P1","C","P1",2019-06-29,"4700 N WALNUT ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"314","C THEFT 3D SHOPLIFTING 1000 W WELLESLEY AVE 6/23/2019 P1","C","P1",2019-06-23,"1000 W WELLESLEY AVE","THEFT 3D SHOPLIFTING","2019","06","25"
"315","C THEFT OF MOTOR VEHICLE 4700 N DIVISION ST 6/23/2019 P2","C","P2",2019-06-23,"4700 N DIVISION ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"316","A THEFT OF MOTOR VEHICLE N MONROE ST / W ROCKWELL AVE 6/23/2019 P1","A","P1",2019-06-23,"N MONROE ST / W ROCKWELL AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"317","C THEFT OF MOTOR VEHICLE W FRANCIS AVE / N HOWARD ST 6/27/2019 P1","C","P1",2019-06-27,"W FRANCIS AVE / N HOWARD ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"318","C THEFT OF MOTOR VEHICLE 4800 N DIVISION ST 6/27/2019 P2","C","P2",2019-06-27,"4800 N DIVISION ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"319",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","C ASSAULT 2D 2300 W PROVIDENCE AVE 6/23/2019 P1","C","P1",2019-06-23,"2300 W PROVIDENCE AVE","ASSAULT 2D","2019","06","25"
"321","C ASSAULT 2D 5600 N MILTON ST 6/24/2019 P1","C","P1",2019-06-24,"5600 N MILTON ST","ASSAULT 2D","2019","06","25"
"322","C BURGLARY 2D GARAGE 5400 N ASH ST 6/28/2019 P1","C","P1",2019-06-28,"5400 N ASH ST","BURGLARY 2D GARAGE","2019","06","25"
"323","C MAIL THEFT 3400 W WALTON AVE 6/25/2019 P1","C","P1",2019-06-25,"3400 W WALTON AVE","MAIL THEFT","2019","06","25"
"324","C RESIDENTIAL BURGLARY 2600 W GLASS AVE 6/23/2019 P1","C","P1",2019-06-23,"2600 W GLASS AVE","RESIDENTIAL BURGLARY","2019","06","25"
"325","C RESIDENTIAL BURGLARY 3400 W GLASS AVE 6/26/2019 P1","C","P1",2019-06-26,"3400 W GLASS AVE","RESIDENTIAL BURGLARY","2019","06","25"
"326","A RESIDENTIAL BURGLARY 4000 W FRANCIS AVE 6/29/2019 P1","A","P1",2019-06-29,"4000 W FRANCIS AVE","RESIDENTIAL BURGLARY","2019","06","25"
"327","C THEFT 2D ALL OTHER 2900 W WELLESLEY AVE 6/27/2019 P1","C","P1",2019-06-27,"2900 W WELLESLEY AVE","THEFT 2D ALL OTHER","2019","06","25"
"328","C THEFT 2D FROM MOTOR VEHICLE N PETTET DR / W DOWNRIVER DR 6/29/2019 P1","C","P1",2019-06-29,"N PETTET DR / W DOWNRIVER DR","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"329","C THEFT 2D FROM MOTOR VEHICLE 4400 N AUBREY L WHITE PKWY 6/29/2019 P2","C","P2",2019-06-29,"4400 N AUBREY L","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"330","C THEFT 3D ALL OTHER 2000 W GORDON AVE 6/26/2019 P1","C","P1",2019-06-26,"2000 W GORDON AVE","THEFT 3D ALL OTHER","2019","06","25"
"331","C THEFT 3D ALL OTHER 3100 N BELT ST 6/27/2019 P1","C","P1",2019-06-27,"3100 N BELT ST","THEFT 3D ALL OTHER","2019","06","25"
"332","C THEFT 3D ALL OTHER 4400 N AUBREY L WHITE PKWY 6/29/2019 P1","C","P1",2019-06-29,"4400 N AUBREY L","THEFT 3D ALL OTHER","2019","06","25"
"333","C THEFT 3D FROM BUILDING 3900 W LONGFELLOW AVE 6/26/2019 P1","C","P1",2019-06-26,"3900 W LONGFELLOW AVE","THEFT 3D FROM BUILDING","2019","06","25"
"334","A THEFT 3D FROM MOTOR VEHICLE 5000 N CANNON ST 6/24/2019 P1","A","P1",2019-06-24,"5000 N CANNON ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"335","C THEFT 3D FROM MOTOR VEHICLE 6000 N AUDUBON ST 6/27/2019 P1","C","P1",2019-06-27,"6000 N AUDUBON ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"336","C THEFT 3D FROM MOTOR VEHICLE 5400 N ASH ST 6/28/2019 P1","C","P1",2019-06-28,"5400 N ASH ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"337","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 5600 N FLEMING ST 6/24/2019 P1","C","P1",2019-06-24,"5600 N FLEMING ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"338","C THEFT OF MOTOR VEHICLE 2400 W ROCKWELL AVE 6/23/2019 P7","C","P7",2019-06-23,"2400 W ROCKWELL AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"339","C THEFT 2D ALL OTHER W ELLIOTT DR / W FORT GEORGE WRIGHT 6/25/2019 P2","C","P2",2019-06-25,"W ELLIOTT DR / W FORT GEORGE","THEFT 2D ALL OTHER","2019","06","25"
"340",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","C ASSAULT 2D 1400 N ATLANTIC ST 6/27/2019 P2","C","P2",2019-06-27,"1400 N ATLANTIC ST","ASSAULT 2D","2019","06","25"
"342","C BURGLARY 2D GARAGE 300 W CARLISLE AVE 6/23/2019 P2","C","P2",2019-06-23,"300 W CARLISLE AVE","BURGLARY 2D GARAGE","2019","06","25"
"343","C BURGLARY 2D GARAGE 300 W MANSFIELD AVE 6/28/2019 P2","C","P2",2019-06-28,"300 W MANSFIELD AVE","BURGLARY 2D GARAGE","2019","06","25"
"344","C RESIDENTIAL BURGLARY 1500 W MANSFIELD AVE 6/23/2019 P1","C","P1",2019-06-23,"1500 W MANSFIELD AVE","RESIDENTIAL BURGLARY","2019","06","25"
"345","C RESIDENTIAL BURGLARY 700 W PARK PL 6/29/2019 P2","C","P2",2019-06-29,"700 W PARK PL","RESIDENTIAL BURGLARY","2019","06","25"
"346","C THEFT 2D ALL OTHER 1600 W NORTHWEST BLVD 6/27/2019 P2","C","P2",2019-06-27,"1600 W NORTHWEST BLVD","THEFT 2D ALL OTHER","2019","06","25"
"347","C THEFT 2D ALL OTHER 500 W SHANNON AVE 6/27/2019 P2","C","P2",2019-06-27,"500 W SHANNON AVE","THEFT 2D ALL OTHER","2019","06","25"
"348","C THEFT 2D FROM BUILDING 300 W CARLISLE AVE 6/23/2019 P2","C","P2",2019-06-23,"300 W CARLISLE AVE","THEFT 2D FROM BUILDING","2019","06","25"
"349","C THEFT 2D FROM BUILDING 1600 W SHANNON AVE 6/26/2019 P2","C","P2",2019-06-26,"1600 W SHANNON AVE","THEFT 2D FROM BUILDING","2019","06","25"
"350","C THEFT 3D ALL OTHER 3300 N LINCOLN ST 6/24/2019 P2","C","P2",2019-06-24,"3300 N LINCOLN ST","THEFT 3D ALL OTHER","2019","06","25"
"351","C THEFT 3D ALL OTHER 900 W DALTON AVE 6/25/2019 P2","C","P2",2019-06-25,"900 W DALTON AVE","THEFT 3D ALL OTHER","2019","06","25"
"352","C THEFT 3D FROM BUILDING 2100 N ATLANTIC ST 6/26/2019 P2","C","P2",2019-06-26,"2100 N ATLANTIC ST","THEFT 3D FROM BUILDING","2019","06","25"
"353","A THEFT 3D FROM MOTOR VEHICLE N WASHINGTON ST / W MAXWELL AVE 6/28/2019 P2","A","P2",2019-06-28,"N WASHINGTON ST / W MAXWELL AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"354","C THEFT 3D SHOPLIFTING 1600 W NORTHWEST BLVD 6/29/2019 P2","C","P2",2019-06-29,"1600 W NORTHWEST BLVD","THEFT 3D SHOPLIFTING","2019","06","25"
"355","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 2400 N DIVISION ST 6/23/2019 P2","C","P2",2019-06-23,"2400 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"356","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 2400 N DIVISION ST 6/24/2019 P2","C","P2",2019-06-24,"2400 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"357","C THEFT OF MOTOR VEHICLE 2100 N MONROE ST 6/24/2019 P2","C","P2",2019-06-24,"2100 N MONROE ST","THEFT OF MOTOR VEHICLE","2019","06","25"
"358","C THEFT OF MOTOR VEHICLE 500 W EUCLID AVE 6/27/2019 P1","C","P1",2019-06-27,"500 W EUCLID AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"359",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","C THEFT 3D ALL OTHER 300 W NORTH RIVER DR 6/28/2019 P2","C","P2",2019-06-28,"300 W NORTH RIVER","THEFT 3D ALL OTHER","2019","06","25"
"361","C THEFT 3D FROM MOTOR VEHICLE 300 W NORTH RIVER DR 6/27/2019 P2","C","P2",2019-06-27,"300 W NORTH RIVER","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"362","C THEFT 3D FROM MOTOR VEHICLE 100 W NORTH RIVER DR 6/29/2019 P2","C","P2",2019-06-29,"100 W NORTH RIVER","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"363","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 900 N MONROE ST 6/24/2019 P2","C","P2",2019-06-24,"900 N MONROE ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"364","C THEFT OF A FIREARM FROM MOTOR VEHICLE 300 W NORTH RIVER DR 6/29/2019 P2","C","P2",2019-06-29,"300 W NORTH RIVER","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","25"
"365",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","C ARSON 2D 1800 W GARDNER AVE 6/23/2019 P1","C","P1",2019-06-23,"1800 W GARDNER AVE","ARSON 2D","2019","06","25"
"367","C HARASSMENT FELONY WEAPON INVOLVED 2100 W MISSION AVE 6/24/2019 P2","C","P2",2019-06-24,"2100 W MISSION AVE","HARASSMENT FELONY WEAPON INVOLVED","2019","06","25"
"368","A RESIDENTIAL BURGLARY 1200 W AUGUSTA AVE 6/25/2019 P1","A","P1",2019-06-25,"1200 W AUGUSTA AVE","RESIDENTIAL BURGLARY","2019","06","25"
"369","C RESIDENTIAL BURGLARY 2400 W SHARP AVE 6/28/2019 P1","C","P1",2019-06-28,"2400 W SHARP AVE","RESIDENTIAL BURGLARY","2019","06","25"
"370","C THEFT 2D ALL OTHER 2700 W BOONE AVE 6/24/2019 P2","C","P2",2019-06-24,"2700 W BOONE AVE","THEFT 2D ALL OTHER","2019","06","25"
"371","C THEFT 2D ALL OTHER 1300 W COLLEGE AVE 6/29/2019 P2","C","P2",2019-06-29,"1300 W COLLEGE AVE","THEFT 2D ALL OTHER","2019","06","25"
"372","C THEFT 2D FROM BUILDING 2200 W BROADWAY AVE 6/26/2019 P2","C","P2",2019-06-26,"2200 W BROADWAY AVE","THEFT 2D FROM BUILDING","2019","06","25"
"373","C THEFT 2D FROM MOTOR VEHICLE 1300 N LINDEKE ST 6/29/2019 P2","C","P2",2019-06-29,"1300 N LINDEKE ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"374","C THEFT 3D ALL OTHER 1500 N ELM ST 6/26/2019 P2","C","P2",2019-06-26,"1500 N ELM ST","THEFT 3D ALL OTHER","2019","06","25"
"375","C THEFT 3D ALL OTHER 2600 W SHARP AVE 6/28/2019 P2","C","P2",2019-06-28,"2600 W SHARP AVE","THEFT 3D ALL OTHER","2019","06","25"
"376","C THEFT 3D ALL OTHER 1700 W DEAN AVE 6/28/2019 P2","C","P2",2019-06-28,"1700 W DEAN AVE","THEFT 3D ALL OTHER","2019","06","25"
"377","C THEFT 3D CITY FROM MOTOR VEHICLE 1400 W MAXWELL AVE 6/24/2019 P2","C","P2",2019-06-24,"1400 W MAXWELL AVE","THEFT 3D CITY FROM MOTOR VEHICLE","2019","06","25"
"378","C THEFT 3D FROM BUILDING 2400 W SHARP AVE 6/28/2019 P1","C","P1",2019-06-28,"2400 W SHARP AVE","THEFT 3D FROM BUILDING","2019","06","25"
"379","C THEFT 3D FROM MOTOR VEHICLE 2100 W INDIANA AVE 6/27/2019 P2","C","P2",2019-06-27,"2100 W INDIANA AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"380","C THEFT 3D FROM MOTOR VEHICLE 1000 W AUGUSTA AVE 6/29/2019 P2","C","P2",2019-06-29,"1000 W AUGUSTA AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"381","C THEFT OF MOTOR VEHICLE 1400 W MAXWELL AVE 6/24/2019 P2","C","P2",2019-06-24,"1400 W MAXWELL AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"382","C THEFT OF MOTOR VEHICLE 1400 W SPOFFORD AVE 6/29/2019 P2","C","P2",2019-06-29,"1400 W SPOFFORD AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"383",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","C BURGLARY 2D GARAGE 1600 N RIVER RIDGE BLVD 6/25/2019 P2","C","P2",2019-06-25,"1600 N RIVER RIDGE","BURGLARY 2D GARAGE","2019","06","25"
"385","C MAIL THEFT 2800 W ELLIOTT DR 6/24/2019 P2","C","P2",2019-06-24,"2800 W ELLIOTT DR","MAIL THEFT","2019","06","25"
"386","C RAPE 2D 6/23/2019 P1","C","P1",2019-06-23,NA,"RAPE 2D","2019","06","25"
"387","C THEFT 3D FROM MOTOR VEHICLE 1600 N RIVER RIDGE BLVD 6/23/2019 P2","C","P2",2019-06-23,"1600 N RIVER RIDGE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"388","C ASSAULT 3D WEAPON OR NEGLIGENT INJURY 1300 E EMPIRE AVE 6/29/2019 P4","C","P4",2019-06-29,"1300 E EMPIRE AVE","ASSAULT 3D","2019","06","25"
"389","C BURGLARY 2D COMMERCIAL 10100 N NEWPORT HWY 6/24/2019 P4","C","P4",2019-06-24,"10100 N NEWPORT HWY","BURGLARY 2D COMMERCIAL","2019","06","25"
"390","C BURGLARY 2D GARAGE 1700 E LINCOLN RD 6/26/2019 P3","C","P3",2019-06-26,"1700 E LINCOLN RD","BURGLARY 2D GARAGE","2019","06","25"
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","C RESIDENTIAL BURGLARY 6000 N NEVADA ST 6/24/2019 P4","C","P4",2019-06-24,"6000 N NEVADA ST","RESIDENTIAL BURGLARY","2019","06","25"
"393","A RESIDENTIAL BURGLARY 1300 E CENTRAL AVE 6/27/2019 P4","A","P4",2019-06-27,"1300 E CENTRAL AVE","RESIDENTIAL BURGLARY","2019","06","25"
"394","C RESIDENTIAL BURGLARY 500 E CROWN AVE 6/29/2019 P4","C","P4",2019-06-29,"500 E CROWN AVE","RESIDENTIAL BURGLARY","2019","06","25"
"395","C RETAIL THEFT WITH SPECIAL CIRCUMSTANCES 2D 9100 N NEWPORT HWY 6/27/2019 P3","C","P3",2019-06-27,"9100 N NEWPORT HWY","RETAIL THEFT WITH SPECIAL CIRCUMSTANCES 2D","2019","06","25"
"396","C RETAIL THEFT WITH SPECIAL CIRCUMSTANCES 3D 9100 N NEWPORT HWY 6/27/2019 P3","C","P3",2019-06-27,"9100 N NEWPORT HWY","RETAIL THEFT WITH SPECIAL CIRCUMSTANCES 3D","2019","06","25"
"397","C ROBBERY 1D COMMERCIAL 9700 N NEWPORT HWY 6/26/2019 P4","C","P4",2019-06-26,"9700 N NEWPORT HWY","ROBBERY 1D COMMERCIAL","2019","06","25"
"398","C ROBBERY 2D COMMERCIAL 5800 N DIVISION ST 6/25/2019 P3","C","P3",2019-06-25,"5800 N DIVISION ST","ROBBERY 2D COMMERCIAL","2019","06","25"
"399","C ROBBERY 2D PERSON E QUEEN AVE / N DIVISION ST 6/27/2019 P3","C","P3",2019-06-27,"E QUEEN AVE / N DIVISION ST","ROBBERY 2D PERSON","2019","06","25"
"400","C THEFT 2D ALL OTHER 6000 N LIDGERWOOD ST 6/25/2019 P3","C","P3",2019-06-25,"6000 N LIDGERWOOD ST","THEFT 2D ALL OTHER","2019","06","25"
"401","C THEFT 2D FROM BUILDING 4700 N DIVISION ST 6/28/2019 P3","C","P3",2019-06-28,"4700 N DIVISION ST","THEFT 2D FROM BUILDING","2019","06","25"
"402","C THEFT 2D FROM MOTOR VEHICLE 4700 N DIVISION ST 6/23/2019 P3","C","P3",2019-06-23,"4700 N DIVISION ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"403","C THEFT 2D FROM MOTOR VEHICLE 9100 N NEWPORT HWY 6/23/2019 P3","C","P3",2019-06-23,"9100 N NEWPORT HWY","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"404","C THEFT 2D FROM MOTOR VEHICLE 600 E HOUSTON AVE 6/24/2019 P3","C","P3",2019-06-24,"600 E HOUSTON AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"405","C THEFT 2D FROM MOTOR VEHICLE 6900 N WISCOMB ST 6/27/2019 P3","C","P3",2019-06-27,"6900 N WISCOMB ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"406","C THEFT 2D FROM MOTOR VEHICLE 100 E LINCOLN RD 6/28/2019 P3","C","P3",2019-06-28,"100 E LINCOLN RD","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"407","C THEFT 2D SHOPLIFTING 9100 N NEWPORT HWY 6/27/2019 P3","C","P3",2019-06-27,"9100 N NEWPORT HWY","THEFT 2D SHOPLIFTING","2019","06","25"
"408","C THEFT 3D ALL OTHER 1200 E WESTVIEW CT 6/26/2019 P3","C","P3",2019-06-26,"1200 E WESTVIEW CT","THEFT 3D ALL OTHER","2019","06","25"
"409","C THEFT 3D ALL OTHER 900 E DALTON AVE 6/29/2019 P3","C","P3",2019-06-29,"900 E DALTON AVE","THEFT 3D ALL OTHER","2019","06","25"
"410","C THEFT 3D ALL OTHER 800 E SIERRA AVE 6/29/2019 P3","C","P3",2019-06-29,"800 E SIERRA AVE","THEFT 3D ALL OTHER","2019","06","25"
"411","C THEFT 3D CITY SHOPLIFTING 9600 N DIVISION ST 6/25/2019 P3","C","P3",2019-06-25,"9600 N DIVISION ST","THEFT 3D CITY SHOPLIFTING","2019","06","25"
"412","C THEFT 3D CITY SHOPLIFTING 9200 N NEVADA ST 6/26/2019 P3","C","P3",2019-06-26,"9200 N NEVADA ST","THEFT 3D CITY SHOPLIFTING","2019","06","25"
"413","C THEFT 3D CITY SHOPLIFTING 9100 N NEWPORT HWY 6/26/2019 P3","C","P3",2019-06-26,"9100 N NEWPORT HWY","THEFT 3D CITY SHOPLIFTING","2019","06","25"
"414","C THEFT 3D CITY SHOPLIFTING 6700 N DIVISION ST 6/29/2019 P4","C","P4",2019-06-29,"6700 N DIVISION ST","THEFT 3D CITY SHOPLIFTING","2019","06","25"
"415","C THEFT 3D FROM BUILDING 300 E WEDGEWOOD AVE 6/23/2019 P3","C","P3",2019-06-23,"300 E WEDGEWOOD AVE","THEFT 3D FROM BUILDING","2019","06","25"
"416","C THEFT 3D FROM BUILDING 900 E WELLESLEY AVE 6/23/2019 P3","C","P3",2019-06-23,"900 E WELLESLEY AVE","THEFT 3D FROM BUILDING","2019","06","25"
"417","C THEFT 3D FROM BUILDING 6700 N STANDARD ST 6/25/2019 P3","C","P3",2019-06-25,"6700 N STANDARD ST","THEFT 3D FROM BUILDING","2019","06","25"
"418","C THEFT 3D FROM MOTOR VEHICLE 9700 N NEWPORT HWY 6/23/2019 P3","C","P3",2019-06-23,"9700 N NEWPORT HWY","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"419","A THEFT 3D FROM MOTOR VEHICLE 6800 N WISCOMB ST 6/23/2019 P3","A","P3",2019-06-23,"6800 N WISCOMB ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"420","C THEFT 3D FROM MOTOR VEHICLE 9900 N NEWPORT HWY 6/24/2019 P3","C","P3",2019-06-24,"9900 N NEWPORT HWY","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"421","C THEFT 3D FROM MOTOR VEHICLE 1100 E COZZA DR 6/26/2019 P3","C","P3",2019-06-26,"1100 E COZZA DR","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"422","A THEFT 3D FROM MOTOR VEHICLE N NEVADA ST / E BROAD AVE 6/29/2019 P3","A","P3",2019-06-29,"N NEVADA ST / E BROAD AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"423","A THEFT 3D FROM MOTOR VEHICLE 6600 N CINCINNATI ST 6/29/2019 P3","A","P3",2019-06-29,"6600 N CINCINNATI ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"424","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/23/2019 P3","C","P3",2019-06-23,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"425","C THEFT 3D SHOPLIFTING 9100 N NEWPORT HWY 6/23/2019 P3","C","P3",2019-06-23,"9100 N NEWPORT HWY","THEFT 3D SHOPLIFTING","2019","06","25"
"426","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/23/2019 P3","C","P3",2019-06-23,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"427","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/25/2019 P3","C","P3",2019-06-25,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"428","C THEFT 3D SHOPLIFTING 10100 N NEWPORT HWY 6/25/2019 P3","C","P3",2019-06-25,"10100 N NEWPORT HWY","THEFT 3D SHOPLIFTING","2019","06","25"
"429","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/26/2019 P2","C","P2",2019-06-26,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"430","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/27/2019 P3","C","P3",2019-06-27,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"431","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/27/2019 P3","C","P3",2019-06-27,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"432","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/29/2019 P3","C","P3",2019-06-29,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"433","C THEFT 3D SHOPLIFTING 4700 N DIVISION ST 6/29/2019 P3","C","P3",2019-06-29,"4700 N DIVISION ST","THEFT 3D SHOPLIFTING","2019","06","25"
"434","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 9600 N DIVISION ST 6/23/2019 P3","C","P3",2019-06-23,"9600 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"435","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 500 E BROAD AVE 6/23/2019 P3","C","P3",2019-06-23,"500 E BROAD AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"436","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 7800 N MORTON ST 6/24/2019 P3","C","P3",2019-06-24,"7800 N MORTON ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"437","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 100 E SANSON AVE 6/25/2019 P3","C","P3",2019-06-25,"100 E SANSON AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"438","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 9600 N DIVISION ST 6/25/2019 P3","C","P3",2019-06-25,"9600 N DIVISION ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","25"
"439","C THEFT OF A FIREARM FROM MOTOR VEHICLE 9900 N NEWPORT HWY 6/24/2019 P3","C","P3",2019-06-24,"9900 N NEWPORT HWY","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","25"
"440","A THEFT OF MOTOR VEHICLE 9700 N NEWPORT HWY 6/23/2019 P3","A","P3",2019-06-23,"9700 N NEWPORT HWY","THEFT OF MOTOR VEHICLE","2019","06","25"
"441","C THEFT OF MOTOR VEHICLE 9600 N NEWPORT HWY 6/23/2019 P4","C","P4",2019-06-23,"9600 N NEWPORT HWY","THEFT OF MOTOR VEHICLE","2019","06","25"
"442","C THEFT OF MOTOR VEHICLE N HELENA ST / E LINCOLN RD 6/24/2019 P3","C","P3",2019-06-24,"N HELENA ST / E LINCOLN RD","THEFT OF MOTOR VEHICLE","2019","06","25"
"443","C THEFT OF MOTOR VEHICLE 400 E LIBERTY AVE 6/26/2019 P3","C","P3",2019-06-26,"400 E LIBERTY AVE","THEFT OF MOTOR VEHICLE","2019","06","25"
"444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","A RESIDENTIAL BURGLARY 5400 N MARTIN ST 6/28/2019 P4","A","P4",2019-06-28,"5400 N MARTIN ST","RESIDENTIAL BURGLARY","2019","06","25"
"446","C THEFT 2D FROM MOTOR VEHICLE 1400 E SANSON AVE 6/27/2019 P3","C","P3",2019-06-27,"1400 E SANSON AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"447","C THEFT 3D FROM MOTOR VEHICLE 1800 E COLUMBIA AVE 6/24/2019 P4","C","P4",2019-06-24,"1800 E COLUMBIA AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"448","C THEFT 3D FROM MOTOR VEHICLE E FRANCIS AVE / N PERRY ST 6/28/2019 P3","C","P3",2019-06-28,"E FRANCIS AVE / N PERRY ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","25"
"449","C ASSAULT 2D 2300 E EUCLID AVE 6/26/2019 P4","C","P4",2019-06-26,"2300 E EUCLID AVE","ASSAULT 2D","2019","06","25"
"450","C BURGLARY 1D FROM RESIDENCE 2900 N LACEY ST 6/27/2019 P4","C","P4",2019-06-27,"2900 N LACEY ST","BURGLARY 1D FROM RESIDENCE","2019","06","25"
"451","C RESIDENTIAL BURGLARY 1700 E LACROSSE AVE 6/26/2019 P4","C","P4",2019-06-26,"1700 E LACROSSE AVE","RESIDENTIAL BURGLARY","2019","06","25"
"452","C THEFT 3D ALL OTHER 1700 E COURTLAND AVE 6/24/2019 P4","C","P4",2019-06-24,"1700 E COURTLAND AVE","THEFT 3D ALL OTHER","2019","06","25"
"453","C THEFT 3D ALL OTHER 1500 E PROVIDENCE AVE 6/26/2019 P4","C","P4",2019-06-26,"1500 E PROVIDENCE AVE","THEFT 3D ALL OTHER","2019","06","25"
