series_id        	year	period	       value	footnote_codes
APU0400FC4101    	2023	M02	       6.477	
APU0400FC4101    	2023	M03	       6.278	
APU0400FC4101    	2023	M04	       6.373	
APU0400FC4101    	2023	M05	       6.224	
APU0400FC4101    	2023	M06	       6.345	
APU0400FC4101    	2023	M07	       6.449	
APU0400FC4101    	2023	M08	       6.758	
APU0400FC4101    	2023	M09	       6.832	
APU0400FC4101    	2023	M10	       6.860	
APU0400FC4101    	2023	M11	       7.213	
APU0400FC4101    	2023	M12	       7.385	
APU0400FC4101    	2024	M01	       7.328	
APU0400FC4101    	2024	M02	       7.235	
APU0400FC4101    	2024	M03	       7.343	
APU0400FC4101    	2024	M04	       7.479	
APU0400FC4101    	2024	M05	       7.526	
APU0400FC4101    	2024	M06	       7.253	
APU0400FC4101    	2024	M07	       7.482	
APU0400FD2101    	1998	M01	       2.027	
APU0400FD2101    	1998	M02	       2.125	
APU0400FD2101    	1998	M03	       2.209	
APU0400FD2101    	1998	M04	       1.997	
APU0400FD2101    	1998	M05	       2.093	
APU0400FD2101    	1998	M06	       1.942	
APU0400FD2101    	1998	M07	       2.106	
APU0400FD2101    	1998	M08	       2.161	
APU0400FD2101    	1998	M09	       2.112	
APU0400FD2101    	1998	M10	       2.099	
APU0400FD2101    	1998	M11	       2.130	
APU0400FD2101    	1998	M12	       1.991	
APU0400FD2101    	1999	M01	       1.988	
APU0400FD2101    	1999	M02	       1.929	
APU0400FD2101    	1999	M03	       2.015	
APU0400FD2101    	1999	M04	       1.998	
APU0400FD2101    	1999	M05	       1.923	
APU0400FD2101    	1999	M06	       2.034	
APU0400FD2101    	1999	M07	       2.134	
APU0400FD2101    	1999	M08	       2.166	
APU0400FD2101    	1999	M09	       2.140	
APU0400FD2101    	1999	M10	       2.148	
APU0400FD2101    	1999	M11	       2.150	
APU0400FD2101    	1999	M12	       2.039	
APU0400FD2101    	2000	M01	       1.962	
APU0400FD2101    	2000	M02	       2.144	
APU0400FD2101    	2000	M03	       2.087	
APU0400FD2101    	2000	M04	       2.101	
APU0400FD2101    	2000	M05	       2.115	
APU0400FD2101    	2000	M06	       2.170	
APU0400FD2101    	2000	M07	       2.227	
APU0400FD2101    	2000	M08	       2.276	
APU0400FD2101    	2000	M09	       2.299	
APU0400FD2101    	2000	M10	       2.309	
APU0400FD2101    	2000	M11	       2.276	
APU0400FD2101    	2000	M12	       2.200	
APU0400FD2101    	2001	M01	       2.188	
APU0400FD2101    	2001	M02	       2.200	
APU0400FD2101    	2001	M03	       2.263	
APU0400FD2101    	2001	M04	       2.238	
APU0400FD2101    	2001	M05	       2.225	
APU0400FD2101    	2001	M06	       2.281	
APU0400FD2101    	2001	M07	       2.289	
APU0400FD2101    	2001	M08	       2.333	
APU0400FD2101    	2001	M09	       2.330	
APU0400FD2101    	2001	M10	       2.383	
APU0400FD2101    	2001	M11	       2.350	
APU0400FD2101    	2001	M12	       2.236	
APU0400FD2101    	2002	M01	       2.348	
APU0400FD2101    	2002	M02	       2.366	
APU0400FD2101    	2002	M03	       2.311	
APU0400FD2101    	2002	M04	       2.214	
APU0400FD2101    	2002	M05	       2.405	
APU0400FD2101    	2002	M06	       2.313	
APU0400FD2101    	2002	M07	       2.242	
APU0400FD2101    	2002	M08	       2.469	
APU0400FD2101    	2002	M09	       2.435	
APU0400FD2101    	2002	M10	       2.411	
APU0400FD2101    	2002	M11	       2.310	
APU0400FD2101    	2002	M12	       2.298	
APU0400FD2101    	2003	M01	       2.236	
APU0400FD2101    	2003	M02	       2.386	
APU0400FD2101    	2003	M03	       2.434	
APU0400FD2101    	2003	M04	       2.280	
APU0400FD2101    	2003	M05	       2.010	
APU0400FD2101    	2003	M06	       2.098	
APU0400FD2101    	2003	M07	       2.096	
APU0400FD2101    	2003	M08	       2.153	
APU0400FD2101    	2003	M09	       2.146	
APU0400FD2101    	2003	M10	       2.185	
APU0400FD2101    	2003	M11	       2.390	
APU0400FD2101    	2003	M12	       2.365	
APU0400FD2101    	2004	M01	       2.242	
APU0400FD2101    	2004	M02	       2.012	
APU0400FD2101    	2004	M03	       1.990	
APU0400FD2101    	2004	M04	       2.109	
APU0400FD2101    	2004	M05	       1.997	
APU0400FD2101    	2004	M06	       1.986	
APU0400FD2101    	2004	M07	       2.088	
APU0400FD2101    	2004	M08	       2.159	
APU0400FD2101    	2004	M09	       2.205	
APU0400FD2101    	2004	M10	       2.605	
APU0400FD2101    	2004	M11	       2.411	
APU0400FD2101    	2004	M12	       2.353	
APU0400FD2101    	2005	M01	       2.537	
APU0400FD2101    	2005	M02	       2.462	
APU0400FD2101    	2005	M03	       2.420	
APU0400FD2101    	2005	M04	       2.522	
APU0400FD2101    	2005	M05	       2.816	
APU0400FD2101    	2005	M06	       2.967	
APU0400FD2101    	2005	M07	       2.949	
APU0400FD2101    	2005	M08	       2.923	
APU0400FD2101    	2005	M09	       2.952	
APU0400FD2101    	2005	M10	       2.935	
APU0400FD2101    	2005	M11	       2.901	
APU0400FD2101    	2005	M12	       2.878	
APU0400FD2101    	2006	M01	       2.623	
APU0400FD2101    	2006	M02	       2.794	
APU0400FD2101    	2006	M03	       2.819	
APU0400FD2101    	2006	M04	       2.823	
APU0400FD2101    	2006	M05	       2.864	
APU0400FD2101    	2006	M06	       2.861	
APU0400FD2101    	2006	M07	       2.945	
APU0400FD2101    	2006	M08	       2.949	
APU0400FD2101    	2006	M09	       2.958	
APU0400FD2101    	2006	M10	       2.997	
APU0400FD2101    	2006	M11	       2.878	
APU0400FD2101    	2006	M12	       2.793	
APU0400FD2101    	2007	M01	       2.622	
APU0400FD2101    	2007	M02	       2.684	
APU0400FD2101    	2007	M03	       2.770	
APU0400FD2101    	2007	M04	       2.629	
APU0400FD2101    	2007	M05	       2.147	
APU0400FD2101    	2007	M06	       2.809	
APU0400FD2101    	2007	M07	       2.857	
APU0400FD2101    	2007	M08	       2.786	
APU0400FD2101    	2007	M09	       2.833	
APU0400FD2101    	2007	M10	       2.874	
APU0400FD2101    	2007	M11	       2.733	
APU0400FD2101    	2007	M12	       2.813	
APU0400FD2101    	2008	M01	       2.713	
APU0400FD2101    	2008	M02	       2.646	
APU0400FD2101    	2008	M03	       2.697	
APU0400FD2101    	2008	M04	       2.597	
APU0400FD2101    	2008	M05	       2.804	
APU0400FD2101    	2008	M06	       2.724	
APU0400FD2101    	2008	M07	       2.916	
APU0400FD2101    	2008	M08	       2.914	
APU0400FD2101    	2008	M09	       2.879	
APU0400FD2101    	2008	M10	       2.881	
APU0400FD2101    	2008	M11	       2.734	
APU0400FD2101    	2008	M12	       2.792	
APU0400FD2101    	2009	M01	       2.879	
APU0400FD2101    	2009	M02	       2.855	
APU0400FD2101    	2009	M03	       2.861	
APU0400FD2101    	2009	M04	       2.786	
APU0400FD2101    	2009	M05	       2.956	
APU0400FD2101    	2009	M06	       2.920	
APU0400FD2101    	2009	M07	       3.007	
APU0400FD2101    	2009	M08	       3.002	
APU0400FD2101    	2009	M09	       2.958	
APU0400FD2101    	2009	M10	       2.733	
APU0400FD2101    	2009	M11	       2.600	
APU0400FD2101    	2009	M12	       2.486	
APU0400FD2101    	2010	M01	       2.604	
APU0400FD2101    	2010	M02	       2.525	
APU0400FD2101    	2010	M03	       2.767	
APU0400FD2101    	2010	M04	       2.631	
APU0400FD2101    	2010	M05	       2.712	
APU0400FD2101    	2010	M06	       2.711	
APU0400FD2101    	2010	M07	       2.837	
APU0400FD2101    	2010	M08	       2.903	
APU0400FD2101    	2010	M09	       2.935	
APU0400FD2101    	2010	M10	       3.001	
APU0400FD2101    	2010	M11	       2.932	
APU0400FD2101    	2010	M12	       3.069	
APU0400FD2101    	2011	M01	       2.926	
APU0400FD2101    	2011	M02	       2.989	
APU0400FD2101    	2011	M03	       3.072	
APU0400FD2101    	2011	M04	       3.043	
APU0400FD2101    	2011	M05	       3.098	
APU0400FD2101    	2011	M06	       3.149	
APU0400FD2101    	2011	M07	       3.132	
APU0400FD2101    	2011	M08	       3.114	
APU0400FD2101    	2011	M09	       3.171	
APU0400FD2101    	2011	M10	       3.305	
APU0400FD2101    	2011	M11	       3.288	
APU0400FD2101    	2011	M12	       3.221	
APU0400FD2101    	2012	M01	       3.206	
APU0400FD2101    	2012	M02	       3.116	
APU0400FD2101    	2012	M03	       3.279	
APU0400FD2101    	2012	M04	       3.162	
APU0400FD2101    	2012	M05	       3.040	
APU0400FD2101    	2012	M06	       3.143	
APU0400FD2101    	2012	M07	       3.267	
APU0400FD2101    	2012	M08	       3.288	
APU0400FD2101    	2012	M09	       3.274	
APU0400FD2101    	2012	M10	       3.348	
APU0400FD2101    	2012	M11	       3.199	
APU0400FD2101    	2012	M12	       3.215	
APU0400FD2101    	2013	M01	       3.205	
APU0400FD2101    	2013	M02	       3.243	
APU0400FD2101    	2013	M03	       3.263	
APU0400FD2101    	2013	M04	       3.020	
APU0400FD2101    	2013	M05	       3.180	
APU0400FD2101    	2013	M06	       3.154	
APU0400FD2101    	2013	M07	       3.280	
APU0400FD2101    	2013	M08	       3.431	
APU0400FD2101    	2013	M09	       3.423	
APU0400FD2101    	2013	M10	       3.380	
APU0400FD2101    	2013	M11	       3.312	
APU0400FD2101    	2013	M12	       3.172	
APU0400FD2101    	2014	M01	       3.315	
APU0400FD2101    	2014	M02	       3.360	
APU0400FD2101    	2014	M03	       3.479	
APU0400FD2101    	2014	M04	       3.374	
APU0400FD2101    	2014	M05	       3.531	
APU0400FD2101    	2014	M06	       3.594	
APU0400FD2101    	2014	M07	       3.666	
APU0400FD2101    	2014	M08	       3.776	
APU0400FD2101    	2014	M09	       3.896	
APU0400FD2101    	2014	M10	       3.916	
APU0400FD2101    	2014	M11	       3.696	
APU0400FD2101    	2014	M12	       3.622	
APU0400FD2101    	2015	M01	       3.647	
APU0400FD2101    	2015	M02	       3.591	
APU0400FD2101    	2015	M03	       3.665	
APU0400FD2101    	2015	M04	       3.447	
APU0400FD2101    	2015	M05	       3.321	
APU0400FD2101    	2015	M06	       3.356	
APU0400FD2101    	2015	M07	       3.286	
APU0400FD2101    	2015	M08	       3.574	
APU0400FD2101    	2015	M09	       3.616	
APU0400FD2101    	2015	M10	       3.711	
APU0400FD2101    	2015	M11	       3.496	
APU0400FD2101    	2015	M12	       3.476	
APU0400FD2101    	2016	M01	       3.511	
APU0400FD2101    	2016	M02	       3.555	
APU0400FD2101    	2016	M03	       3.497	
APU0400FD2101    	2016	M04	       3.338	
APU0400FD2101    	2016	M05	       3.428	
APU0400FD2101    	2016	M06	       3.463	
APU0400FD2101    	2016	M07	       3.428	
APU0400FD2101    	2016	M08	       3.460	
APU0400FD2101    	2016	M09	       3.451	
APU0400FD2101    	2016	M10	       3.500	
APU0400FD2101    	2016	M11	       3.267	
APU0400FD2101    	2016	M12	       3.224	
APU0400FD2101    	2017	M01	       3.314	
APU0400FD2101    	2017	M02	       3.291	
APU0400FD2101    	2017	M03	       3.384	
APU0400FD2101    	2017	M04	       3.419	
APU0400FD2101    	2017	M05	       3.288	
APU0400FD2101    	2017	M06	       3.359	
APU0400FD2101    	2017	M07	       3.300	
APU0400FD2101    	2017	M08	       3.329	
APU0400FD2101    	2017	M09	       3.286	
APU0400FD2101    	2017	M10	       3.409	
APU0400FD2101    	2017	M11	       3.253	
APU0400FD2101    	2017	M12	       3.110	
APU0400FD2101    	2018	M01	       3.020	
APU0400FD2101    	2018	M02	       3.252	
APU0400FD2101    	2018	M03	       3.292	
APU0400FD2101    	2018	M04	       3.184	
APU0400FD2101    	2018	M05	       3.321	
APU0400FD2101    	2018	M06	       3.361	
APU0400FD2101    	2018	M07	       3.406	
APU0400FD2101    	2018	M08	       3.456	
APU0400FD2101    	2018	M09	       3.519	
APU0400FD2101    	2018	M10	       3.294	
APU0400FD2101    	2018	M11	       3.194	
APU0400FD2101    	2018	M12	       2.907	
APU0400FD2101    	2019	M01	       2.972	
APU0400FD2101    	2019	M02	       3.141	
APU0400FD2101    	2019	M03	       3.246	
APU0400FD2101    	2019	M04	       3.175	
APU0400FD2101    	2019	M05	       3.119	
APU0400FD2101    	2019	M06	       3.244	
APU0400FD2101    	2019	M07	       3.402	
APU0400FD2101    	2019	M08	       3.451	
APU0400FD2101    	2019	M09	       3.447	
APU0400FD2101    	2019	M10	       3.506	
APU0400FD2101    	2019	M11	       3.446	
APU0400FD2101    	2019	M12	       3.290	
APU0400FD2101    	2020	M01	       3.255	
APU0400FD2101    	2020	M02	       3.341	
APU0400FD2101    	2020	M03	       3.520	
APU0400FD2101    	2020	M10	       3.480	
APU0400FD2101    	2020	M11	       3.483	
APU0400FD2101    	2020	M12	       3.433	
APU0400FD2101    	2021	M01	       3.656	
APU0400FD2101    	2021	M02	       3.738	
APU0400FD2101    	2021	M03	       3.542	
APU0400FD2101    	2021	M04	       3.723	
APU0400FD2101    	2021	M05	       3.685	
APU0400FD2101    	2021	M06	       3.870	
APU0400FD2101    	2021	M07	       3.871	
APU0400FD2101    	2021	M08	       4.041	
APU0400FD2101    	2021	M09	       4.085	
APU0400FD2101    	2021	M10	       4.232	
APU0400FD2101    	2021	M11	       4.434	
APU0400FD2101    	2021	M12	       4.259	
APU0400FD2101    	2022	M01	       4.596	
APU0400FD2101    	2022	M02	       4.605	
APU0400FD2101    	2022	M03	       4.672	
APU0400FD2101    	2022	M04	       4.721	
APU0400FD2101    	2022	M05	       4.387	
APU0400FD2101    	2022	M06	       5.023	
APU0400FD2101    	2022	M07	       4.739	
APU0400FD2101    	2022	M08	       4.793	
APU0400FD2101    	2022	M09	       4.877	
APU0400FD2101    	2022	M10	       4.828	
APU0400FD2101    	2022	M11	       4.805	
APU0400FD2101    	2022	M12	       4.768	
APU0400FD2101    	2023	M01	       4.901	
APU0400FD2101    	2023	M02	       4.852	
APU0400FD2101    	2023	M03	       4.930	
APU0400FD2101    	2023	M04	       4.928	
APU0400FD2101    	2023	M05	       5.005	
APU0400FD2101    	2023	M06	       5.038	
APU0400FD2101    	2023	M07	       5.352	
APU0400FD2101    	2023	M08	       5.419	
APU0400FD2101    	2023	M09	       5.340	
APU0400FD2101    	2023	M10	       5.159	
APU0400FD2101    	2023	M11	       4.996	
APU0400FD2101    	2023	M12	       4.901	
APU0400FD2101    	2024	M01	       4.834	
APU0400FD2101    	2024	M02	       4.933	
APU0400FD2101    	2024	M03	       5.073	
APU0400FD2101    	2024	M04	       5.081	
APU0400FD2101    	2024	M05	       5.116	
APU0400FD2101    	2024	M06	       5.219	
APU0400FD2101    	2024	M07	       5.196	
APU0400FD3101    	1998	M01	       3.486	
APU0400FD3101    	1998	M02	       3.356	
APU0400FD3101    	1998	M03	       3.336	
APU0400FD3101    	1998	M04	       3.412	
APU0400FD3101    	1998	M05	       3.447	
APU0400FD3101    	1998	M06	       3.475	
APU0400FD3101    	1998	M07	       3.423	
APU0400FD3101    	1998	M08	       3.434	
APU0400FD3101    	1998	M09	       3.347	
APU0400FD3101    	1998	M10	       3.442	
APU0400FD3101    	1998	M11	       3.292	
APU0400FD3101    	1998	M12	       3.328	
APU0400FD3101    	1999	M01	       3.288	
APU0400FD3101    	1999	M02	       3.371	
APU0400FD3101    	1999	M03	       3.348	
APU0400FD3101    	1999	M04	       3.259	
APU0400FD3101    	1999	M05	       3.338	
APU0400FD3101    	1999	M06	       3.331	
APU0400FD3101    	1999	M07	       3.385	
APU0400FD3101    	1999	M08	       3.439	
APU0400FD3101    	1999	M09	       3.366	
APU0400FD3101    	1999	M10	       3.445	
APU0400FD3101    	1999	M11	       3.385	
APU0400FD3101    	1999	M12	       3.314	
APU0400FD3101    	2000	M01	       3.341	
APU0400FD3101    	2000	M02	       3.448	
APU0400FD3101    	2000	M03	       3.467	
APU0400FD3101    	2000	M04	       3.416	
APU0400FD3101    	2000	M05	       3.550	
APU0400FD3101    	2000	M06	       3.515	
APU0400FD3101    	2000	M07	       3.531	
APU0400FD3101    	2000	M08	       3.554	
APU0400FD3101    	2000	M09	       3.611	
APU0400FD3101    	2000	M10	       3.605	
APU0400FD3101    	2000	M11	       3.531	
APU0400FD3101    	2000	M12	       3.576	
APU0400FD3101    	2001	M01	       3.594	
APU0400FD3101    	2001	M02	       3.557	
APU0400FD3101    	2001	M03	       3.525	
APU0400FD3101    	2001	M04	       3.546	
APU0400FD3101    	2001	M05	       3.663	
APU0400FD3101    	2001	M06	       3.660	
APU0400FD3101    	2001	M07	       3.751	
APU0400FD3101    	2001	M08	       3.743	
APU0400FD3101    	2001	M09	       3.665	
APU0400FD3101    	2001	M10	       3.623	
APU0400FD3101    	2001	M11	       3.652	
APU0400FD3101    	2001	M12	       3.639	
APU0400FD3101    	2002	M01	       3.637	
APU0400FD3101    	2002	M02	       3.550	
APU0400FD3101    	2002	M03	       3.591	
APU0400FD3101    	2002	M04	       3.503	
APU0400FD3101    	2002	M05	       3.585	
APU0400FD3101    	2002	M06	       3.557	
APU0400FD3101    	2002	M07	       3.485	
APU0400FD3101    	2002	M08	       3.508	
APU0400FD3101    	2002	M09	       3.412	
APU0400FD3101    	2002	M10	       3.399	
APU0400FD3101    	2002	M11	       3.433	
APU0400FD3101    	2002	M12	       3.523	
APU0400FD3101    	2003	M01	       3.470	
APU0400FD3101    	2003	M02	       3.451	
APU0400FD3101    	2003	M03	       3.514	
APU0400FD3101    	2003	M04	       3.508	
APU0400FD3101    	2003	M05	       2.564	
APU0400FD3101    	2003	M06	       2.630	
APU0400FD3101    	2003	M07	       2.768	
APU0400FD3101    	2003	M08	       2.711	
APU0400FD3101    	2003	M09	       2.763	
APU0400FD3101    	2003	M10	       3.167	
APU0400FD3101    	2003	M11	       3.089	
APU0400FD3101    	2003	M12	       3.113	
APU0400FD3101    	2004	M01	       3.002	
APU0400FD3101    	2004	M02	       3.114	
APU0400FD3101    	2004	M03	       3.013	
APU0400FD3101    	2004	M04	       3.000	
APU0400FD3101    	2004	M05	       2.832	
APU0400FD3101    	2004	M06	       2.998	
APU0400FD3101    	2004	M07	       2.988	
APU0400FD3101    	2004	M08	       3.039	
APU0400FD3101    	2004	M09	       3.040	
APU0400FD3101    	2004	M10	       2.768	
APU0400FD3101    	2004	M11	       2.604	
APU0400FD3101    	2004	M12	       2.746	
APU0400FD3101    	2005	M01	       2.750	
APU0400FD3101    	2005	M02	       2.698	
APU0400FD3101    	2005	M03	       2.764	
APU0400FD3101    	2005	M04	       2.816	
APU0400FD3101    	2005	M05	       3.137	
APU0400FD3101    	2005	M06	       3.208	
APU0400FD3101    	2005	M07	       3.104	
APU0400FD3101    	2005	M08	       3.119	
APU0400FD3101    	2005	M09	       3.057	
APU0400FD3101    	2005	M10	       3.082	
APU0400FD3101    	2005	M11	       3.121	
APU0400FD3101    	2005	M12	       3.146	
APU0400FD3101    	2006	M01	       3.215	
APU0400FD3101    	2006	M02	       3.231	
APU0400FD3101    	2006	M03	       3.190	
APU0400FD3101    	2006	M04	       3.169	
APU0400FD3101    	2006	M05	       3.167	
APU0400FD3101    	2006	M06	       3.063	
APU0400FD3101    	2006	M07	       3.257	
APU0400FD3101    	2006	M08	       3.323	
APU0400FD3101    	2006	M09	       3.342	
APU0400FD3101    	2006	M10	       3.250	
APU0400FD3101    	2006	M11	       3.125	
APU0400FD3101    	2006	M12	       2.998	
APU0400FD3101    	2007	M01	       3.094	
APU0400FD3101    	2007	M02	       2.945	
APU0400FD3101    	2007	M03	       3.199	
APU0400FD3101    	2007	M04	       3.111	
APU0400FD3101    	2007	M05	       3.067	
APU0400FD3101    	2007	M06	       3.066	
APU0400FD3101    	2007	M07	       3.094	
APU0400FD3101    	2007	M08	       3.048	
APU0400FD3101    	2007	M09	       3.047	
APU0400FD3101    	2007	M10	       3.024	
APU0400FD3101    	2007	M11	       3.000	
APU0400FD3101    	2007	M12	       2.953	
APU0400FD3101    	2008	M01	       2.915	
APU0400FD3101    	2008	M02	       2.871	
APU0400FD3101    	2008	M03	       2.935	
APU0400FD3101    	2008	M04	       2.798	
APU0400FD3101    	2008	M05	       3.130	
APU0400FD3101    	2008	M06	       3.221	
APU0400FD3101    	2008	M07	       3.204	
APU0400FD3101    	2008	M08	       3.337	
APU0400FD3101    	2008	M09	       3.344	
APU0400FD3101    	2008	M10	       3.077	
APU0400FD3101    	2008	M11	       3.231	
APU0400FD3101    	2008	M12	       3.188	
